公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
1a2x6bi2d7,6zh4b,資料科學演算法工程師 (Data Science Algorithm Engineer),待遇面議,0,0,演算法開發工程師,「工作內容」/1. 與生醫、運動科學專家一同研究開發生理相關演算法/2. 分析生理訊號數據，並開發運動/健康指標模型/3. 熱愛運動，學習運動/生醫新研究//「需求技能」/1. 數學統計分析能力/2. Python 、C/C++(加分)/3. 對於時間序列訊號有基礎了解/4. 能團隊合作，並勇於發表自己對於問題的想法和解決方式/5. 對運動生理學有興趣,1~2人,3年以上,碩士以上,醫藥衛生學科類/數學及電算機科學學科類/電機電子工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,C/Python,,,11~30人應徵,121.5397461,24.9841243
150l57q0,6rgej,資訊部-資料庫管理師(DBA),待遇面議,0,0,資料庫管理人員,"1. Oracle及MSSQL資料庫監控、管理、建置、維護、異地備援建置等          /2. Oracle及MSSQL資料庫效能調教、資料庫的執行狀態、空間&系統資源的使用情況進行檢查, 主動發現並解決問題     /3. Oracle及MSSQL資料庫備份與回復、資料庫安全、異質資料庫資料複製 ",1人,5年以上,大學以上,資訊工程相關/其他數學及電算機科學相關/資訊管理相關,None,None,MS SQL/Oracle,資料庫系統管理維護,1.熟關聯式資料庫、SQL語言，具相關證照；具備Linux或Windows管理經驗尤佳 2.具Oracle及MSSQL資料庫管理維護相關經驗5年以上,0~5人應徵,121.5657834,25.0325154
cttnq60,74nu6,[應届畢業生可] 資料工程師 Data Engineer,待遇面議,0,0,演算法開發工程師/其他資訊專業人員/軟體設計工程師,"1. Responsible for data engineering project.
2. Co-work with multinational stakeholders/developers.",1人,不拘,大學以上,數學及電算機科學學科類,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Java/Python/Data Modeling/ETL,,"1. Bachelor Degree or above in Computer Science or related field  2. Fluent English, able to co-work with foreigners. 3. Experiences in data engineering will be a plus. 4. Strong programming skills and communication skills.",0~5人應徵,121.5612058,25.0344396
d08i1go,41bfq,資深資料庫工程師,待遇面議,0,0,資料庫管理人員/MIS程式設計師/系統維護／操作人員,"1. 基本網路管理(包括電腦系統, Router 設定)。/2. Windows Web, FTP 伺服器建置, 管理維護, 及遠端管理維護。/3. 網頁與資料庫設計, 熟悉 ASP, ASP.net, PHP, MySQL, MS SQL, MS Access, JavaScript, HTML, CSS, Web services, Web Programing, VB, C#。/4.能夠用 NotePad 或一般文字編輯器撰寫修改 HTML, CSS, JAVAScript, ASP, PHP .NET 等程式, 無須透過任何 3rd party軟體。/5. 熟悉 Opencart 電商系統, 能修改系統程式碼 。/6. 了解 RWD及SEO/7. 熟悉 Paypal, Amazon Pay, 歐付寶整合金流(信用卡、超商付款) 等 online 付款方式的 API./8. 熟悉 Fedex 跟 UPS 等快遞系統的 API. ",1~2人,2年以上,大學以上,資訊管理相關,None,None,,,,0~5人應徵,121.483957,25.0066859
1a2x6bilhz,6az1x,Data Scientist 資料科學家_數據分析師,待遇面議,0,0,其他資訊專業人員,"面對真實世界的複雜問題，運用資料科學與數據分析專業，協助客戶掌握有價值的資料並獲得洞見，/本職務將接觸到廣泛的產業領域，包含金融業、科技業、製造業、政府機關、法人機構、上市櫃公司...等大型企業。//職務內容：/1. 與客戶溝通了解客戶需求目的、想解決的問題與希望獲得的商業價值/2. 定義數據收集與後續分析需求，建構所需要的資料處理流程並協助客戶進行數據處理(清洗、ETL、標籤、特徵提取等)/3. 依據數據處理與分析需求，建構數據模型，視實際情況調整並優化模型與流程/4. 進行各種數據追蹤和分析，針對商業問題提供有用數據、評估與應用在客戶環境中，並持續優化與修正。/5. 將數據結果給予最佳的視覺化建議與呈現/6. 引導客戶學習使用並協助客戶洞察數據，提供有效的決策支援。/本職務需要具有以下技能：/1. 熟悉分類分群、推薦、迴歸預測等演算法理論基礎，並有實作經驗/2. 熟悉程式與分析應用，如 Python, R, SPSS, MATLAB, SAS 等/3. 熟悉大數據生態系(Big Data Ecosystem)，如 Hadoop, Spark, MapReduce, Hive 等/4. 熟悉商業智慧(BI)工具，如 Tableau, QuickView, Qlik, PowerBI, Quicksight 等//",不限,不拘,碩士,,None,None,,,1. 具備2年以上機器學習、人工智慧或類神經網路相關經驗，5年以上數據分析、處理等相關經驗 2. 具有策略邏輯思考、分析判斷與溝通能力 3. 對於數據與分析具有熱情。 4. 具有客戶經驗。 5. 熟悉雲端服務產品、SaaS、雲端佈建  確認投遞履歷前請先至伊雲谷官網及伊雲谷產品網站https://product.ecloudvalley.com 了解一下我們吧！,11~30人應徵,121.4856118,25.0774577
bjl4o88,6xt4l,【DBA】SQL Server DBA / 資料庫管理工程師,"月薪55,000~142,000元",55000,142000,資料庫管理人員,"•  Familiar with Windows Server. /•  Lead the effort on database performance and optimization. /•  Implement and release database changes according to agreed schedule. /•  Experience in SQL Server DB database management/•  Experience with system and database monitoring, including network connection, system status, SQL statement tuning. /•  Experience with utilizing tools, shell scripts to solve routine tasks. /•   Experience with database system planning, design, build, restore, upgrade, backup management is a plus./•  Experience with HA architecture (e.g. cluster/replication)/•  Willing to cooperate with weekday / holiday shift.",1~2人,1年以上,專科、大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,【加分項目-工作條件】 		 •  使用及管理MS SQL Server Replication (Transactional) 經驗1年以上   •  相關經驗：     - 管理大型遊戲 or 交易網站1年以上之經驗      - 遊戲平台開發經驗     - 金流平台開發經驗 •  語文能力：可使用英文進行文件製作與線上文字溝通 •  擁有DB相關證照,0~5人應徵,121.5756608,25.074163
1a2x6bip2d,6wrg0,書圖資料掃描建檔假日工讀生,時薪158元,158,158,資料輸入人員/行政助理/工讀生,1.文件掃描及檔案命名/2.資料建檔/3.文件資料檢核 /4.資料比對檢核 /5.文件數量統計 /6.文件、掃描歸檔整理/7.工作時間:週六、週日及國定假日,不限,不拘,高中以上,,None,None,Excel/Word,,,11~30人應徵,120.657664,24.135786
18mw4ku8,2c56q,資料庫管理師(Q17),待遇面議,0,0,資料庫管理人員,1.資料庫系統維運管理 /2.規劃、資源使用分析與效能調校等 /3.產品規劃與新技能導入 /4.維運工具標準化與自動化規劃 /5.自動化監控的規劃,1人,3年以上,大學、碩士,資訊管理相關/資訊工程相關/工程學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"""須具備條件 1. 至少具有ORACLE DB 、SQL SERVER、IBM DB2、NoSQL其中一項資料庫1年以上實務維運管理經驗 2. 熟悉AIX or Linux 指令操作及shell script撰寫 3. 具備Oracle OCP or IBM DB2或SQL SERVER同等證照者佳 4. 具備NoSQL 規劃及管理實務經驗者佳""",0~5人應徵,121.613953,25.058303
1a2x6bio5g,5s15o,雲端資料工程師 (Cloud Data Engineer),待遇面議,0,0,軟體設計工程師/Internet程式設計師,"利用Google Cloud Platform (GCP) 發展數據工程，與數據專家協作，從需求分析，系統規劃與開發，到線上維運，架構完整數據服務平台，往建構91APP「零售AI」的目標邁進。//-能善用Google Cloud Platform數據相關工具，如：Pub/Sub，DataFlow，BigQuery，TensorFlow等工具/-熟悉數據相關程式語言開發，如：Python、Scala/-能產品化並營運大數據線上服務/-參與數據模型建立，並優化模型與架構/-能善用自動化的方法處理資料，熟悉大量資料處理與分析，使數據分析與應用產品化/-電腦配備MacBook Pro 13"" (16G RAM/256G SSD)",1人,3年以上,大學、碩士,,None,None,,,＊能善用自動化的方法處理資料，熟悉大量資料處理與分析，使數據分析與應用產品化 ＊能善用Google Cloud Platform數據相關工具，如：Pub/Sub，DataFlow，BigQuery，TensorFlow等工具 ＊熟悉數據相關程式語言開發，如：Python、Scala ＊參與數據模型建立，並優化模型與架構 ＊能產品化並營運大數據線上服務,6~10人應徵,121.580602,25.049962
13quahyo,5y7ya,(數金處)資料工程師,待遇面議,0,0,軟體設計工程師/資料庫管理人員/其他資訊專業人員,1. 協助建立非結構化資料庫及其資料分析演算法 /2. 負責資料蒐集及處理各項數據、資料建模、ETL流程設計及演算法開發，並經梳理後產出使用 /3. 運用平行處理架構設計高效處理與運用巨量資料 /4. 負責資料品質之管理及監控，資料反饋及優化之相關機制,不限,不拘,大學以上,資訊管理相關/數學及電算機科學學科類/資訊工程相關,None,None,,,1. 具備程式語言及開發的背景，如資訊工程、電機、數學、應數、物理等理工科系  2. 具備資料倉儲概念，並具備基本Machine Learning 相關知識  3. 具備SQL及Shell之技術，或熟悉Python/JAVA等語言  4. 具操作過大型資料集(1TB以上)、Hadoop 資料倉儲或Spark 平行化處理之經驗者尤佳,30人以上應徵,121.546428,25.0581389
1a2x6bjjlo,6jb92,產品分析師 (資深/PeopleView人群資料庫),待遇面議,0,0,行銷企劃人員/市場調查／市場分析/產品企劃開發人員,本公司為第三方數據服務領導品牌，整合多方 Data Partner 資料並利用大數據 / AI / 語意分析技術，建構《PeopleView 人群資料庫》，提供企業人群描繪資料用以深化會員資料庫、會員溝通優化；同時亦將資料應用於精準廣告人群定向，為企業、廣告投放夥伴優化廣告成效，並成為 Google DoubleClick、The Trade Desk重要的數據合作伙伴。為持續精進產品與服務品質，找尋並培育數據+科技+行銷 跨領域人才，共同建構具技術與市場影響力的數據產品。//此職務為產品部門PM角色，須與各部門溝通協調，負責產品發展與服務品質優化、資料價值挖掘，如果你具資訊、網站前端知識、熟悉數位廣告產業，又喜歡挑戰自己，那我們的工作項目非常適合你：/1.產品分析與功能價值：運用資料處理能力(資料處理、資料清理、格式與內容轉換…等)與分析能力(資料視覺化、統計檢定/分析、機器學習/深度學習…等)進行產品品質提升建議、除錯、或產品應用報告產出；並建構產品分析功能模組，設計資料實驗方法、實驗步驟，並執行相關實驗，以提升產品價值。/2.快速的產品開發：進行跨部門溝通(研發工程部門、業務部門、分析部門等)，了解需求與產品市場，並管理/執行各項產品開發流程。/3.外部溝通：與客戶、合作夥伴等溝通協調，確認合作模式、專案、服務等流程順利進行，最大化合作價值。/4.各種有趣事項。,1~2人,1年以上,大學、碩士,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/R,,特質- 學習能力強 態度積極認真負責 可適應快速變動的環境 具團隊精神且溝通能力佳 思考縝密具有架構性 其他能力- 具備統計與數據分析能力 具備基本資料處理程式語言能力佳(Python/R) 具數位廣告相關經驗佳 有產品規畫經驗佳 ,0~5人應徵,121.5513363,25.0330243
wekjlls,749rs,【110年研發替代役】資料分析師,待遇面議,0,0,軟體設計工程師/Internet程式設計師,"若您對於跨入雲端服務、IoT、Big Data、AI相關領域的技術有高度興趣，
誠摯的歡迎您加入華碩雲端，您將跨入高科技雲端服務和IoT相關產業，
與我們一起共同奮戰和精進，成就不凡的自我!

【工作目標】
支持產品發展與銷售過程中的數據整理與分析

【工作內容】
1. 視覺化報表設計、製作、管理、操作（Power BI、GA、GTM）
2. 提供部門需要的資料工具 (工具開發能力如EXCEL VBA、JAVA、PYTHON等程式語言擇一)
3. 行銷專案成效分析與挖掘Insight，報告分享
4. 追蹤、調校E-mail系統
5. 支援臨時需求，協助同仁處理資料與查詢資料   ",1~2人,2年以上,碩士以上,資訊管理相關/電機電子工程相關/數學及電算機科學學科類,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Java/Python,,【專業能力】 1. SQL SERVER基本管理、操作、排程設定等 (SQL Procedure、SQL Agent等) 2. 熟悉SQL、資料結構和對維度概念清楚，DATA FLOW理解清楚且可結合到實務 3. 具備資料處理且有能力檢查自己的資料，並具備統計分析能力 (統計分析，E.G. 決策樹、因素分析、迴歸分析及相關性等)  【學歷背景】 統計科系相關畢業尤佳  【軟性技能】 1. 需邏輯清楚，對分析、資料處理及數據觀察有熱情 2. 聆聽各部門需求，樂於團隊合作與溝通，並具備資訊整合能力 3. 具備獨立思考解決問題和作業能力 4. 積極主動，且持續學習 5. 抗壓性佳 6. 自我管理能力佳  ,30人以上應徵,121.4704318,25.1267522
a5hppdk,6avi2,研發類-Data Scientist 資料科學家(AIRD),待遇面議,0,0,軟體專案主管/演算法開發工程師/軟體設計工程師,1.資料標記/2.數據建模/3.深度學習演算法開發/4.撰寫研究報告,1人,不拘,博士,,英文,聽 /中等、說 /中等、讀 /精通、寫 /精通,Python,, ,6~10人應徵,121.0280905,24.7687905
10wkoo2w,71mss,【大數據】資料應用開發工程師,待遇面議,0,0,軟體設計工程師/演算法開發工程師/其他資訊專業人員,"1. 規劃開源解決方案整合應用 (如：Redis、ELK、MongoDB等)
2. 負責開源軟體或其他相關產品之開發。
3. 使用開源的套件和工具處理資料 。",1~2人,3年以上,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Linux/C/Python/TCP/IP,,"1. 熟悉多項作業系統 (Windows, Linux, ......) 2. 具備基礎程式語言能力，如C/python/shell script/......",0~5人應徵,121.5433783,25.0249441
1a2x6bjjlo,6cgoa,產品分析師 (PeopleView人群資料庫),"月薪32,000~40,000元",32000,40000,行銷企劃人員/市場調查／市場分析/產品企劃開發人員,本公司為第三方數據服務領導品牌，整合多方 Data Partner 資料並利用大數據 / AI / 語意分析技術，建構《PeopleView 人群資料庫》，提供企業人群描繪資料用以深化會員資料庫、會員溝通優化；同時亦將資料應用於精準廣告人群定向，為企業、廣告投放夥伴優化廣告成效，並成為 Google DoubleClick、The Trade Desk重要的數據合作伙伴。為持續精進產品與服務品質，找尋並培育數據+科技+行銷 跨領域人才，共同建構具技術與市場影響力的數據產品。//此職務為產品部門PM角色，須與各部門溝通協調，負責產品發展與服務品質優化、資料價值挖掘，如果你具資訊、網站前端知識、熟悉數位廣告產業，又喜歡挑戰自己，那我們的工作項目非常適合你：/1.產品分析與功能價值：運用資料處理能力(資料處理、資料清理、格式與內容轉換…等)與分析能力(資料視覺化、統計檢定/分析、機器學習/深度學習…等)進行產品品質提升建議、除錯、或產品應用報告產出；並建構產品分析功能模組，設計資料實驗方法、實驗步驟，並執行相關實驗，以提升產品價值。/2.快速的產品開發：進行跨部門溝通(研發工程部門、業務部門、分析部門等)，了解需求與產品市場，並管理/執行各項產品開發流程。/3.外部溝通：與客戶、合作夥伴等溝通協調，確認合作模式、專案、服務等流程順利進行，最大化合作價值。/4.各種有趣事項。,1~2人,不拘,大學、碩士,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/R,,特質- 學習能力強 態度積極認真負責 可適應快速變動的環境 具團隊精神且溝通能力佳 思考縝密具有架構性 其他能力- 具備統計與數據分析能力 具備基本資料處理程式語言能力佳(Python/R) 具數位廣告相關經驗佳 有產品規畫經驗佳 ,11~30人應徵,121.5513363,25.0330243
18n48ptc,72wyd,I171 資料分析技術高階主管,待遇面議,0,0,軟體專案主管/經營管理主管,"1. Hybrid Cloud大數據分析及應用策略規劃執行
2. Streaming data process技術及雲端架構規劃建置
3. 數據分析人才培養,業務需求溝通建置",1人,10年以上,大學、碩士,,None,None,,,1. 資訊及數據分析領域主管經驗5年以上 2. 熟悉Big Data、Business Intelligence、Data Warehouse、Near Real-Time Data Process、Cloud Big Data Architecture相關技術 3. 懂ML/DL相關技術更佳 4. 具有電信相關領域的工作經驗為佳  ,6~10人應徵,121.5433783,25.0249441
13quahyo,5tvy7,【2021玉山研發替代役】－資料工程師,待遇面議,0,0,演算法開發工程師/其他資訊專業人員,1. 協助建立非結構化資料庫及其資料分析演算法 /2. 負責資料蒐集及處理各項數據、資料建模、ETL流程設計及演算法開發，並經梳理後產出使用 /3. 運用平行處理架構設計高效處理與運用巨量資料 /4. 負責資料品質之管理及監控，資料反饋及優化之相關機制 ,5~10人,不拘,碩士,,None,None,,,1. 具備程式語言及開發的背景，如資訊工程、電機、數學、應數、物理等理工科系  2. 具備資料倉儲概念，並具備基本Machine Learning 相關知識  3. 具備SQL及Shell之技術，或熟悉R/Python/JAVA等語言 4. 具操作過大型資料集(1TB以上)、Hadoop 資料倉儲或Spark 平行化處理之經驗者尤佳,11~30人應徵,121.5427093,25.0792018
1a2x6bl8hj,6yt20,Reporting & Data Quality Specialist (統計及資料分析專員),待遇面議,0,0,行政人員,"•	數據分析及統計圖表製作
•	各系統的資料處理、維護與統整
•	資料檢誤和報告彙整
•	其他交辦事項
•	Analysis and graphing with provided data
•	Data profiling, development and integration of disparate systems
•	Ensure all information between the report system and study plan or work order are consistent 
•	Prepare and maintain client reports with test results as well as perform quality checks to ensure integrity of data
•	Acquire information from scientists and manage database
•	Collaborate with management, peers, and offshore IT team to provide client reports






",1人,1年以上,大學、碩士,數理統計相關/應用數學相關/資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"•	應用數學、生物統計、資訊或公衛等相關系所學士以上或具有相關工作經驗 •	統計分析能力佳，具生統分析之經驗者尤佳 •	熟悉電腦文書處理 (Word, Excel, Access) •	具良好溝通協調及團隊合作能力 •	樂於學習、細心、有責任感和多任務處理能力 •	具備英文能力 (基本溝通與文書作業) •	Bachelor's degree preferably in Mathematics, Biological Statistics, Computer Science, Public Health or related discipline, or equivalent work experience •	Minimum 1 year’ experience in a data and analysis role  •	Demonstrated data analysis, integration, and problem solving skills •	Advanced knowledge with Microsoft Office Suite (Word, Excel, Access) •	Experience in GraphPad Prism or other related software systems •	Solid listening, writing, and interpersonal skills •	Exceptional attention to detail and ability to meet tight deadlines with accuracy •	Be flexible and multi-task and ability to prioritize and execute tasks •	Ability to work independently as well as in a team environment •	Willing to learn and mentor ",6~10人應徵,121.4485193,25.0627591
dcpsm6o,314ae,資料庫程式設計 & MIS 管理,"月薪33,000~50,000元",33000,50000,MIS程式設計師/資料庫管理人員/Internet程式設計師,1. 偕同 RD 設計開發資料庫程式、設計處理資料介接流程、維護專案系統資料。/2. 規劃建置與維護管理 MIS 設備，設計備援/備份機制、資安防範與雲端架構等。/3. 協助研究最新資訊應用，開發建置企業系統，未來商業應用系統之測試開發...。,1人,2年以上,高中、專科、大學、碩士,,None,None,C#/Visual Studio/ADO/MS SQL/HTML/XML/IIS,伺服器網站管理維護/作業系統基本操作/資料備份與復原/資訊設備操作檢修/資訊設備環境設定/安全性測試(Security test)/測試環境建置規劃/壓力測試(stress test)/軟體程式設計/資料庫系統管理維護,"共通技能：  - 熟悉 Microsoft Windows OS 與 Office 生產力作業平台者  - 熟悉開發工具 Visual Studio, Visual Studio Code 者  - 熟悉 Git 版本控制指令與概念  - 懂作業系統、網路基本概念佳  - 具基礎英文讀寫能力，能獨立閱讀官方文件或技術支援網站完成技術工作  - 具備技術文件撰寫能力  基本技能：  - 熟悉 T-SQL 語法（DML/DDL）與資料庫程式開發（SP/FN/TR）經驗者 - 熟悉資料數據遷移/開發/測試/匯出/載入/驗證查詢等 ETL 流程作業經驗者 - 熟悉資料庫結構設計（符合商業邏輯需求/正規化資料結構）經驗者  - 熟悉 SQL Server 並具實際 DBA 經驗者  - 懂資料交叉分析與 BI 報表分析經驗者佳 加分項目：  - 對資料庫建置/維護/管理/備份/版本升級有經驗者佳  - 對資料庫監控效能及調校優化有經驗者佳  - 對資料庫故障判斷及問題處理有經驗者佳  - 對數據資料蒐集/清洗/儲存/整合/探勘/分析/視覺化等相關經驗者佳  - 對自動化指令執行日常操作任務等 Command Scripts 編寫有經驗者佳  人格特質：  - 具備良好團隊合作及溝通能力   - 具備主動學習新知熱誠，並有高度抗壓性及獨力作業能力  - 對程式撰寫有興趣，認真負責，希望技術方面不斷精進也願意分享",0~5人應徵,121.559678,25.033703
wjct48g,6ecm3,"資料科學架構師（Data Architect）- 資料科學實驗室(數數發中心, DDT)","月薪30,000~90,000元",30000,90000,軟體專案主管/軟體設計工程師/其他資訊專業人員,"我們 資料科學實驗室 的文化

- 我們樂於互相分享，也樂於互相學習

- 我們有主動發現問題，主動解決問題的特質

- 我們的討論風氣興盛，沒有階級之分


我們 資料科學實驗室 正在尋找數據分析工程的創新技術架構設計與藍圖規劃的專家，依照個人背景與能力安排，可能包含但不限如下相關內容

- 研究、開發並導入數據科學的相關創新技術與概念，帶領集團走在數據的技術前端

- 掌握大環境與內部數據技術的趨勢與脈動

- 引導團隊解決工程技術的關鍵問題

- 連結並弭平分析與工程之間的缺口，協助不同技術領域之間的溝通

- 訂定數據工程與分析的技術發展模式與流程標準

- 規劃設計整體的技術發展輪廓、方向與藍圖",1~3人,5年以上,大學以上,資訊工程相關/數理統計相關/數學及電算機科學學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,＝＝＝＝＝ 必要條件 ＝＝＝＝＝  - 主動性高、能適應變化快速的技術與環境、愛好自我學習、探索與分享的態度  - 有軟體 end-to-end 架構規劃經驗與能力  - 有數據專案或產品的架構設計實務經驗  - 程式設計或開發撰寫至少五年以上經驗，使用語言的經驗必須包含如下之一：Python/Scala  - 熟悉 DevOPS 文化，對於 CI/CD 方法、工具、流程與自動化有經驗  - 至少熟悉三種以上 Hadoop ecosystem 相關服務的工具或框架，如：Hadoop/Hive/HBase/Impala/Kudu/Kafka/Spark/Sqoop/Oozie/Flume/Fluentd 或其它  - 熟悉 Linux 的程式開發環境與 Shell Script 的使用  - 對新技術具敏感度，有能力與方法評估採用並導入新技術，同時制定使用技術規範  - 對雲端服務（如 AWS/GCP）有概念  - 有能力理解業務場景，並將其轉為技術語言與規格    ＝＝＝＝＝ 加分條件（非必要）＝＝＝＝＝  - 有平行或分散式運算的開發與調優經驗  - 熟悉統計模型、機器學習或深度學習的演算法或應用  - 熟悉數據分析的視覺化工具  - 熟悉資料串流的處理與應用  - 熟悉 SQL statement 與 ETL 工具  - 熟悉 Akka 分散式服務框架  - 有 RDBMS 的 DBA 經驗  - 熟悉 UI/UX 的方法  - 技術服務維運經驗  - 熟悉開放原始碼社群的運作模式  - 專案管理經驗,0~5人應徵,121.5691563,25.0382555
b8gl75c,6t4vq,"NoSQL資料庫工程師 (Elasticsearch, MongoDB)",待遇面議,0,0,其他資訊專業人員/資料庫管理人員/資訊助理人員,"【職務說明】
將參與各大系統專案進行Elasticsearch的""架構規劃""、""系統設計""、""軟體服務""，解決使用者關於半結構化資料處理需求。

本工作職缺適合後端工程師(Backend Engineer)，有意願轉型為大數據工程師來接觸更廣泛的資料處理服務面向，未來更能延伸至公司其他產品線服務(MongoDB, Redis)成為更全面的數據架構顧問。

【工作項目】
平台規劃及設計
平台架構建置及設定
平台高可用性建置及設定
平台開發顧問服務
平台資源規劃調教
平台權限規劃設定
平台售後維護服務

【職務需求】
熟悉 Linux 操作及管理
熟悉任一程式開發語言 ( Node.js, Python, Golang, Java )。
熟悉 Git 版本控管
良好的文件撰寫能力
良好之團隊協作、溝通協調能力",1~2人,1年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/Java/Python/Go/Node.js,資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,"【加分條件】 Elasticsearch, MongoDB, Redis（任一）管理、維護經驗 NoSQL 平台開發使用經驗 其他資料庫使用經驗 英文認證 ",0~5人應徵,121.5124562,25.0500181
1a2x6bjpyn,72wnw,數據/資料分析開發工程師,待遇面議,0,0,軟體設計工程師/Internet程式設計師/資料庫管理人員,1. 大數據平台及數據分析。/2. 機器學習及相關演算法應用。/3.資料視覺化。,1~2人,不拘,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,C#/C++/C/Java/MySQL/DHTML/HTML/Python,軟體程式設計/網路程式設計/MES工廠執行系統規劃管理,,11~30人應徵,121.4671248,25.0207487
bjl4o88,49ko5,【DBA】SQL Server Database Developer / 資料庫開發工程師,"月薪55,000~142,000元",55000,142000,資料庫管理人員,•  Familiar with T-SQL and SP Coding. /•  Lead the effort on database performance and optimization. /•  Experience with SQL Server database/•  Willing to cooperate with weekday / holiday shift./•  Implement and release database changes according to agreed schedule.,1~2人,1年以上,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,【加分項目-工作條件】 		 •  使用及管理MS SQL Server Replication (Transactional) 經驗1年以上   •  相關經驗：     - 管理大型遊戲 or 交易網站1年以上之經驗      - 遊戲平台開發經驗     - 金流平台開發經驗 •  語文能力：可使用英文進行文件製作與線上文字溝通 •  擁有DB相關證照,0~5人應徵,121.57566079999992,25.074163
amlpjmg,6qwpl,資料庫管理師(捷元子公司),"月薪30,000~50,000元",30000,50000,資料庫管理人員,"1. MS SQL資料庫系統規劃、設計、建置 
2. 設計、建置及維護高可用性和異地備援服務(SQL always on,replication...etc) 
3. 資料庫管理、備份、監控、還原、效能調校、權限管控
4. 執行資料庫的物件變更與管理(資料庫 Schema 及 SQL 語法審核) 
5. 資料庫版本升級規劃、建置
6. 撰寫script以排程主動監控與通知系統異常狀況
7. 資料庫日常維護及異常排除
8. 系統功能建置、測試、確認之SOP程序或相關文件撰寫",1人,不拘,專科以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1.管理MS SQL Sever經驗1年以上尤佳。  2.熟悉T-SQL語法與SP撰寫。 3.重視團隊合作具備良好的溝通及問題解決能力。 4.學習能力強，細心負責，能獨立作業者。,0~5人應徵,121.5813009,25.0701073
5y95i54,6xtrm,資料庫管理師,待遇面議,0,0,資料庫管理人員/軟體設計工程師/Internet程式設計師,1.依據使用者需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。/2.規劃、執行資料庫資料備援及回覆計畫。/3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。/4.監控資料庫效能，並適時針對相關參數及SQL進行調校。/5.提供諮詢並處理使用者使用資料庫的相關問題。,1人,不拘,不拘,,None,None,,,,0~5人應徵,121.5659519,25.0429861
5wthkkw,69buc,資料分析顧問 _ 汐止 _ T00000,"月薪30,000~60,000元",30000,60000,軟體設計工程師,"1. 資料收集、萃取、過濾、清洗，及資料模式設計/2. 數據分析可視化操作/3. 數據統計分析、機器學習演算法的操作/4. 相關程式設計能力（Python, Machine Learning Tools and Framework）/5. 大數據分析模型，設計數據應用解決方案/",1人,3年以上,大學以上,醫務管理相關/資訊管理相關,None,None,,,1. 醫務相關科系，資訊相關科系大學以上學歷 2. 熟悉數據統計分析、機器學習各種演算法操作 3. 具資料分析經驗者佳 4. 具醫療資訊管理師/分析師經驗者佳 5. 具備良好溝通能力及簡報技巧,6~10人應徵,121.6473738,25.0605492
1a2x6bkdcp,71oav,房產資料圖繪製專員(約聘),"月薪25,000~32,000元",25000,32000,電腦繪圖人員,1. 房產資料圖繪製,2人,不拘,專科以上,,None,None,Adobe Photoshop/Illustrator,,1. 學歷:專科 2. 年資經驗:不限 3. 工具軟體:Adobe Photoshop、Illustrator 4. 擅於專注與注意細節,0~5人應徵,121.5491618,25.0300998
1a2x6bktpo,6ucbb,[TCXY02] 資料工程師_Data engineer,"月薪38,000~55,000元",38000,55000,軟體設計工程師/其他資訊專業人員,"1. 開發與維護爬蟲程式。
2. 數據處理 (ETL)。
3. 數據分析。",1人,1年以上,大學以上,,None,None,Python/R/XML/CSS,,1. 一年以上相關經驗。 2. 熟悉 Python 或 R。 3. 熟悉網頁結構與標籤化語言 (如 XPath 及 CSS)。 4. 熟悉爬蟲框架，如 Scrapy 或 Pyspider。 5. 資料處理與分析。 6. 熟悉關聯式資料庫 (加分項目)。 7. 熟悉動態網頁爬取技術，如 Selenium 或 Javascript 等 (加分項目)。 8. 學習、整合能力強，樂於團隊合作，分享成果。 9. 熱於研究新技術並能快速加以學習。,0~5人應徵,120.6424333,24.1769764
